ID,Tournament,Date,Home Team,Home Goals,Away Goals,Away Team,Win Conditions,Home Stadium
8773,Friendly,1994-04-20,Denmark,3,1,Hungary,,1
8774,Friendly,1994-04-20,Iceland,0,2,Saudi Arabia,,0
8775,Friendly,1994-04-20,Netherlands,0,1,Republic of Ireland,,1
8776,Friendly,1994-04-20,Norway,0,0,Portugal,,1
8777,Friendly,1994-04-20,Slovakia,4,1,Croatia,,1
8778,Friendly,1994-04-20,Switzerland,3,0,Czech Republic,,1
8779,Friendly,1994-04-20,United States,3,0,Moldova,,1
8780,Friendly,1994-04-20,Wales,0,2,Sweden,,1
8781,Friendly,1994-04-24,United States,1,2,Iceland,,1
8782,Friendly,1994-04-27,Greece,5,1,Saudi Arabia,,1
8783,Friendly,1994-04-27,United Arab Emirates,0,2,Germany,,1
8784,Friendly,1994-04-30,United States,0,2,Chile,,1
8785,Friendly,1994-01-05,South Korea,2,2,Cameroon,,1
8786,Friendly,1994-03-05,South Korea,2,1,Cameroon,,1
8787,Friendly,1994-04-05,Bolivia,1,0,Saudi Arabia,,0
8788,Friendly,1994-04-05,Brazil,3,0,Iceland,,1
8789,Friendly,1994-04-05,Poland,3,2,Hungary,,1
8790,Friendly,1994-07-05,United States,4,0,Estonia,,1
8791,Friendly,1994-09-05,Greece,0,3,Cameroon,,1
8792,Friendly,1994-11-05,Bolivia,1,1,Cameroon,,0
8793,Friendly,1994-05-15,United States,1,0,Armenia,,1
8794,Friendly,1994-05-17,England,5,0,Greece,,1
8795,Friendly,1994-05-17,Poland,3,4,Austria,,1
8796,Friendly,1994-05-18,Chile,3,3,Argentina,,1
8797,Friendly,1994-05-18,Hungary,2,2,Croatia,,1
8798,Friendly,1994-05-22,England,0,0,Norway,,1
8799,Kirin Cup,1994-05-22,Japan,1,1,Australia,,1
8800,Friendly,1994-05-23,Estonia,1,2,Wales,,1
8801,Friendly,1994-05-25,Ecuador,1,0,Argentina,,1
8802,Friendly,1994-05-25,United States,0,0,Saudi Arabia,,1
8803,Kirin Cup,1994-05-26,Australia,0,1,France,,0
8804,Friendly,1994-05-26,Denmark,1,0,Sweden,,1
8805,Friendly,1994-05-27,Netherlands,3,1,Scotland,,1
8806,Friendly,1994-05-27,Switzerland,2,0,Liechtenstein,,1
8807,Friendly,1994-05-28,United States,1,1,Greece,,1
8808,Friendly,1994-05-29,Germany,0,2,Republic of Ireland,,1
8809,Kirin Cup,1994-05-29,Japan,1,4,France,,1
8810,Friendly,1994-05-31,Israel,0,3,Argentina,,1
8811,Friendly,1994-01-06,Canada,1,1,Morocco,,1
8812,Friendly,1994-01-06,Netherlands,7,1,Hungary,,1
8813,Friendly,1994-01-06,Norway,2,1,Denmark,,1
8814,Friendly,1994-02-06,Austria,1,5,Germany,,1
8815,Friendly,1994-02-06,Finland,1,2,Spain,,1
8816,Friendly,1994-03-06,Italy,1,0,Switzerland,,1
8817,Friendly,1994-04-06,Croatia,0,0,Argentina,,1
8818,Friendly,1994-04-06,Trinidad and Tobago,2,3,Saudi Arabia,,0
8819,Friendly,1994-04-06,United States,1,0,Mexico,,1
8820,Friendly,1994-05-06,Canada,1,1,Brazil,,1
8821,Friendly,1994-05-06,Ecuador,2,1,South Korea,,0
8822,Friendly,1994-08-06,Australia,1,0,South Africa,,1
8823,Friendly,1994-08-06,Belgium,3,1,Hungary,,1
8824,Friendly,1994-08-06,Canada,0,2,Germany,,1
8825,Friendly,1994-08-06,Honduras,2,8,Brazil,,0
8826,Friendly,1994-10-06,Canada,0,2,Spain,,1
8827,Friendly,1994-11-06,Bolivia,0,0,Switzerland,,0
8828,Friendly,1994-11-06,Costa Rica,0,1,Italy,,0
8829,Friendly,1994-11-06,Honduras,0,3,South Korea,,0
8830,Friendly,1994-11-06,Mexico,3,0,Northern Ireland,,0
8831,Friendly,1994-12-06,Australia,1,0,South Africa,,1
8832,Friendly,1994-12-06,Canada,0,3,Netherlands,,1
8833,Friendly,1994-12-06,El Salvador,0,4,Brazil,,0
8834,Friendly,1994-08-07,Japan,3,2,Ghana,,1
8835,Friendly,1994-07-14,Japan,2,1,Ghana,,1
8836,Friendly,1994-08-17,Denmark,2,1,Finland,,1
8837,Friendly,1994-08-17,France,2,2,Czech Republic,,1
8838,Friendly,1994-08-17,Israel,0,4,Croatia,,1
8839,Friendly,1994-08-17,Peru,2,0,Ecuador,,1
8840,Friendly,1994-08-17,Poland,1,1,Belarus,,1
8841,Friendly,1994-08-23,Egypt,2,0,Ghana,,1
8842,Friendly,1994-08-25,Ghana,1,0,Zambia,,0
8843,African Cup of Nations qualification,1994-04-09,Burkina Faso,2,1,Morocco,,1
8844,UEFA Euro qualification,1994-04-09,Estonia,0,2,Croatia,,1
8845,African Cup of Nations qualification,1994-04-09,Guinea-Bissau,1,3,Tunisia,,1
8846,UEFA Euro qualification,1994-04-09,Israel,2,1,Poland,,1
8847,Friendly,1994-06-09,Switzerland,1,0,United Arab Emirates,,1
8848,UEFA Euro qualification,1994-07-09,Belgium,2,0,Armenia,,1
8849,UEFA Euro qualification,1994-07-09,Cyprus,1,2,Spain,,1
8850,Friendly,1994-07-09,England,2,0,United States,,1
8851,UEFA Euro qualification,1994-07-09,Luxembourg,0,4,Netherlands,,1
8852,UEFA Euro qualification,1994-07-09,North Macedonia,1,1,Denmark,,1
8853,UEFA Euro qualification,1994-07-09,Northern Ireland,1,2,Portugal,,1
8854,Friendly,1994-07-09,Russia,0,1,Germany,,1
8855,UEFA Euro qualification,1994-07-09,Slovakia,0,0,France,,1
8856,UEFA Euro qualification,1994-07-09,Wales,2,0,Albania,,1
8857,Friendly,1994-10-09,Qatar,0,2,Oman,,1
8858,Friendly,1994-11-09,South Korea,1,0,Ukraine,,1
8859,Friendly,1994-09-13,South Korea,2,0,Ukraine,,1
8860,Friendly,1994-09-16,Qatar,2,0,Yemen,,1
8861,Friendly,1994-09-19,South Korea,0,0,United Arab Emirates,,1
8862,Friendly,1994-09-21,Ecuador,0,0,Peru,,1
8863,Friendly,1994-09-24,Australia,0,0,Kuwait,,0
8864,Friendly,1994-09-25,Zambia,3,0,Ghana,,1
8865,Friendly,1994-09-27,Japan,0,0,Australia,,1
8866,UEFA Euro qualification,1994-08-10,France,0,0,Romania,,1
8867,UEFA Euro qualification,1994-09-10,Croatia,2,0,Lithuania,,1
8868,UEFA Euro qualification,1994-09-10,Latvia,1,3,Portugal,,1
8869,Friendly,1994-09-10,Senegal,3,1,Niger,,1
8870,UEFA Euro qualification,1994-12-10,Denmark,3,1,Belgium,,1
8871,Friendly,1994-12-10,England,1,1,Romania,,1
8872,Friendly,1994-12-10,Hungary,0,0,Germany,,1
8873,UEFA Euro qualification,1994-12-10,North Macedonia,0,2,Spain,,1
8874,UEFA Euro qualification,1994-12-10,Moldova,3,2,Wales,,1
8875,UEFA Euro qualification,1994-12-10,Norway,1,1,Netherlands,,1
8876,UEFA Euro qualification,1994-12-10,Poland,1,0,Azerbaijan,,1
8877,UEFA Euro qualification,1994-12-10,Switzerland,4,2,Sweden,,1
8878,African Cup of Nations qualification,1994-10-16,Cameroon,1,0,DR Congo,,1
8879,African Cup of Nations qualification,1994-10-16,Niger,1,5,Ghana,,1
8880,African Cup of Nations qualification,1994-10-16,Togo,2,0,Senegal,,1
8881,Friendly,1994-10-19,Peru,0,1,Uruguay,,1
8882,Friendly,1994-10-19,Saudi Arabia,2,1,United States,,1
8883,Friendly,1994-10-23,Oman,0,1,Senegal,,1
8884,Friendly,1994-10-25,Oman,2,1,Senegal,,1
8885,Friendly,1994-10-26,Saudi Arabia,1,0,Trinidad and Tobago,,1
8886,Friendly,1994-10-28,United Arab Emirates,3,2,Senegal,,1
8887,Gulf Cup,1994-03-11,United Arab Emirates,2,0,Qatar,,1
8888,Gulf Cup,1994-04-11,Oman,1,2,Saudi Arabia,,0
8889,Gulf Cup,1994-06-11,United Arab Emirates,1,1,Saudi Arabia,,1
8890,Gulf Cup,1994-07-11,Kuwait,1,0,Qatar,,0
8891,Friendly,1994-07-11,Morocco,1,1,Cameroon,,1
8892,Friendly,1994-08-11,Tunisia,2,0,Ivory Coast,,1
8893,Gulf Cup,1994-09-11,Qatar,4,2,Oman,,0
8894,Gulf Cup,1994-10-11,Saudi Arabia,3,1,Bahrain,,0
8895,African Cup of Nations qualification,1994-12-11,Gambia,1,2,Ghana,,1
8896,Gulf Cup,1994-12-11,Qatar,1,2,Saudi Arabia,,0
8897,African Cup of Nations qualification,1994-11-13,Guinea-Bissau,1,4,Senegal,,1
8898,African Cup of Nations qualification,1994-11-13,Lesotho,2,0,Cameroon,,1
8899,African Cup of Nations qualification,1994-11-13,Morocco,1,0,Ivory Coast,,1
8900,UEFA Euro qualification,1994-11-13,Portugal,1,0,Austria,,1
8901,Gulf Cup,1994-11-15,Bahrain,1,1,Qatar,,0
8902,UEFA Euro qualification,1994-11-16,Albania,1,2,Germany,,1
8903,UEFA Euro qualification,1994-11-16,Belgium,1,1,North Macedonia,,1
8904,Friendly,1994-11-16,Chile,0,3,Argentina,,1
8905,Friendly,1994-11-16,England,1,0,Nigeria,,1
8906,UEFA Euro qualification,1994-11-16,Georgia,5,0,Wales,,1
8907,UEFA Euro qualification,1994-11-16,Italy,1,2,Croatia,,1
8908,Gulf Cup,1994-11-16,Kuwait,0,2,Saudi Arabia,,0
8909,UEFA Euro qualification,1994-11-16,Netherlands,0,0,Czech Republic,,1
8910,UEFA Euro qualification,1994-11-16,Poland,0,0,France,,1
8911,UEFA Euro qualification,1994-11-16,Spain,3,0,Denmark,,1
8912,UEFA Euro qualification,1994-11-16,Switzerland,1,0,Iceland,,1
8913,Friendly,1994-11-19,Trinidad and Tobago,1,0,United States,,1
8914,Friendly,1994-11-22,Jamaica,0,3,United States,,1
8915,Simba Tournament,1994-11-26,Cameroon,1,2,Ivory Coast,,0
8916,Simba Tournament,1994-11-30,Cameroon,0,1,Ghana,,0
8917,Friendly,1994-11-30,Spain,2,0,Finland,,1
8918,Simba Tournament,1994-04-12,Ghana,1,1,Ivory Coast,,0
8919,Simba Tournament,1994-04-12,South Africa,1,1,Cameroon,,1
8920,Friendly,1994-08-12,Saudi Arabia,0,2,Poland,,1
8921,Friendly,1994-10-12,Saudi Arabia,1,2,Poland,,1
8922,Friendly,1994-11-12,United States,1,1,Honduras,,1
8923,Friendly,1994-12-14,Mexico,5,1,Hungary,,1
8924,UEFA Euro qualification,1994-12-14,Moldova,0,3,Germany,,1
8925,UEFA Euro qualification,1994-12-14,Netherlands,5,0,Luxembourg,,1
8926,UEFA Euro qualification,1994-12-14,Turkey,1,2,Switzerland,,1
8927,UEFA Euro qualification,1994-12-14,Wales,0,3,Bulgaria,,1
8928,Friendly,1994-12-16,Tunisia,1,0,Algeria,,1
8929,UEFA Euro qualification,1994-12-17,Belgium,1,4,Spain,,1
8930,Friendly,1994-12-17,Saudi Arabia,1,3,Costa Rica,,1
8931,Friendly,1994-12-18,Cameroon,1,1,Togo,,1
8932,UEFA Euro qualification,1994-12-18,Germany,2,1,Albania,,1
8933,UEFA Euro qualification,1994-12-18,Portugal,8,0,Liechtenstein,,1
8934,Friendly,1994-12-23,Brazil,2,0,Serbia,,1
8935,Friendly,1994-12-27,Argentina,1,0,Serbia,,1
8936,Friendly,1994-12-29,Saudi Arabia,1,0,Zambia,,1
8937,Friendly,1995-02-01,Tunisia,2,0,Egypt,,1
8938,Confederations Cup,1995-06-01,Japan,0,3,Nigeria,,0
8939,Confederations Cup,1995-06-01,Saudi Arabia,0,2,Mexico,,1
8940,African Cup of Nations qualification,1995-07-01,Senegal,0,0,Tunisia,,1
8941,African Cup of Nations qualification,1995-08-01,Cameroon,0,0,Malawi,,1
8942,Confederations Cup,1995-08-01,Japan,1,5,Argentina,,0
8943,Confederations Cup,1995-08-01,Saudi Arabia,0,2,Denmark,,1
8944,Confederations Cup,1995-10-01,Denmark,1,1,Mexico,Denmark win on penalties,0
8945,Confederations Cup,1995-10-01,Nigeria,0,0,Argentina,,0
8946,Confederations Cup,1995-01-13,Denmark,2,0,Argentina,,0
8947,Confederations Cup,1995-01-13,Mexico,1,1,Nigeria,Mexico win on penalties,0
8948,Friendly,1995-01-18,Netherlands,0,1,France,,1
8949,Friendly,1995-01-18,Spain,2,2,Uruguay,,1
8950,African Cup of Nations qualification,1995-01-22,Ghana,3,1,Congo,,1
8951,African Cup of Nations qualification,1995-01-22,Liberia,1,1,Senegal,,1
8952,African Cup of Nations qualification,1995-01-22,Zimbabwe,4,1,Cameroon,,1
8953,Friendly,1995-01-26,Canada,1,1,Portugal,,1
8954,African Cup of Nations qualification,1995-01-29,Tunisia,1,0,Mauritania,,1
8955,Lunar New Year Cup,1995-01-31,South Korea,1,0,Colombia,,0
8956,Friendly,1995-01-02,Mexico,1,0,Uruguay,,0
8957,Lunar New Year Cup,1995-04-02,South Korea,0,1,Serbia,,0
8958,African Cup of Nations qualification,1995-10-02,Tunisia,0,0,Liberia,,1
8959,Friendly,1995-11-02,Australia,0,1,Colombia,,1
8960,Friendly,1995-02-14,Argentina,4,1,Bulgaria,,1
8961,Friendly,1995-02-15,Australia,2,1,Japan,,1
8962,Friendly,1995-02-15,Republic of Ireland,1,0,England,,1
8963,Dynasty Cup,1995-02-19,China PR,0,0,South Korea,,0
8964,Dynasty Cup,1995-02-19,Hong Kong,0,3,Japan,,1
8965,Dynasty Cup,1995-02-21,Japan,1,1,South Korea,,0
8966,Friendly,1995-02-22,Brazil,5,0,Slovakia,,1
8967,Friendly,1995-02-22,Netherlands,0,1,Portugal,,1
8968,Friendly,1995-02-22,Spain,0,0,Germany,,1
8969,King's Cup,1995-02-22,Thailand,3,2,Japan,,1
8970,Dynasty Cup,1995-02-23,China PR,1,2,Japan,,0
8971,Dynasty Cup,1995-02-23,Hong Kong,2,3,South Korea,,1
8972,Dynasty Cup,1995-02-26,Japan,2,2,South Korea,Japan win on penalties,0
8973,Friendly,1995-01-03,Morocco,2,0,Senegal,,1
8974,Friendly,1995-08-03,Greece,1,1,Switzerland,,1
8975,Friendly,1995-03-15,Poland,4,1,Lithuania,,1
8976,Friendly,1995-03-22,Colombia,2,1,Uruguay,,1
8977,Friendly,1995-03-23,Morocco,3,0,Mali,,1
8978,UEFA Euro qualification,1995-03-25,Croatia,4,0,Ukraine,,1
8979,Friendly,1995-03-25,United States,2,2,Uruguay,,1
8980,Friendly,1995-03-29,Brazil,1,1,Honduras,,1
8981,UEFA Euro qualification,1995-03-29,Bulgaria,3,1,Wales,,1
8982,UEFA Euro qualification,1995-03-29,Cyprus,1,1,Denmark,,1
8983,Friendly,1995-03-29,England,0,0,Uruguay,,1
8984,UEFA Euro qualification,1995-03-29,Georgia,0,2,Germany,,1
8985,UEFA Euro qualification,1995-03-29,Hungary,2,2,Switzerland,,1
8986,UEFA Euro qualification,1995-03-29,Israel,0,0,France,,1
8987,UEFA Euro qualification,1995-03-29,Lithuania,0,0,Croatia,,1
8988,Friendly,1995-03-29,Mexico,1,2,Chile,,0
8989,UEFA Euro qualification,1995-03-29,Netherlands,4,0,Malta,,1
8990,UEFA Euro qualification,1995-03-29,Romania,2,1,Poland,,1
8991,UEFA Euro qualification,1995-03-29,Spain,1,1,Belgium,,1
8992,Friendly,1995-03-31,Serbia,1,0,Uruguay,,1
8993,Friendly,1995-05-04,Uruguay,1,0,Peru,,1
8994,African Cup of Nations qualification,1995-07-04,Mauritania,0,1,Senegal,,1
8995,African Cup of Nations qualification,1995-08-04,Sierra Leone,1,0,Ghana,,1
8996,African Cup of Nations qualification,1995-09-04,Morocco,0,0,Burkina Faso,,1
8997,Friendly,1995-04-14,Egypt,1,0,Tunisia,,1
8998,Friendly,1995-04-22,Belgium,1,0,United States,,1
8999,African Cup of Nations qualification,1995-04-22,Senegal,5,1,Togo,,1
9000,African Cup of Nations qualification,1995-04-23,DR Congo,2,1,Cameroon,,1
9001,African Cup of Nations qualification,1995-04-23,Ghana,1,0,Niger,,1
9002,African Cup of Nations qualification,1995-04-23,Liberia,1,0,Tunisia,,1
9003,UEFA Euro qualification,1995-04-25,Poland,4,3,Israel,,1
9004,UEFA Euro qualification,1995-04-26,Armenia,0,2,Spain,,1
9005,UEFA Euro qualification,1995-04-26,Belgium,2,0,Cyprus,,1
9006,UEFA Euro qualification,1995-04-26,Croatia,2,0,Slovenia,,1
9007,UEFA Euro qualification,1995-04-26,Czech Republic,3,1,Netherlands,,1
9008,UEFA Euro qualification,1995-04-26,Denmark,1,0,North Macedonia,,1
9009,UEFA Euro qualification,1995-04-26,France,4,0,Slovakia,,1
9010,UEFA Euro qualification,1995-04-26,Germany,1,1,Wales,,1
9011,UEFA Euro qualification,1995-04-26,Republic of Ireland,1,0,Portugal,,1
9012,UEFA Euro qualification,1995-04-26,Switzerland,1,2,Turkey,,1
9013,Friendly,1995-05-13,South Africa,1,1,Argentina,,1
9014,Friendly,1995-05-17,Israel,1,2,Brazil,,1
9015,Friendly,1995-05-18,Morocco,0,0,Egypt,,1
9016,Kirin Cup,1995-05-21,Japan,0,0,Scotland,,1
9017,Friendly,1995-05-22,Canada,2,0,Northern Ireland,,1
9018,Kirin Cup,1995-05-24,Ecuador,1,2,Scotland,,0
9019,Friendly,1995-05-25,Norway,3,2,Ghana,,1
9020,Friendly,1995-05-28,Canada,1,2,Chile,,1
9021,Kirin Cup,1995-05-28,Japan,3,0,Ecuador,,1
9022,Friendly,1995-05-28,United States,1,2,Costa Rica,,1
9023,Friendly,1995-05-31,Argentina,1,0,Peru,,1
9024,Friendly,1995-05-31,Finland,0,1,Denmark,,1
9025,Friendly,1995-05-31,Serbia,1,2,Russia,,1
9026,Friendly,1995-03-06,England,2,1,Japan,,1
9027,UEFA Euro qualification,1995-03-06,Portugal,3,2,Latvia,,1
9028,Friendly,1995-04-06,Brazil,1,0,Sweden,,0
9029,African Cup of Nations qualification,1995-04-06,Cameroon,4,1,Lesotho,,1
9030,Friendly,1995-04-06,Canada,1,3,Turkey,,1
9031,Korea Cup,1995-04-06,Ecuador,4,1,Zambia,,0
9032,African Cup of Nations qualification,1995-04-06,Ivory Coast,2,0,Morocco,,1
9033,African Cup of Nations qualification,1995-04-06,Togo,0,1,Tunisia,,1
9034,Korea Cup,1995-05-06,South Korea,1,0,Costa Rica,,1
9035,Friendly,1995-06-06,Brazil,3,0,Japan,,0
9036,UEFA Euro qualification,1995-07-06,Belarus,1,0,Netherlands,,1
9037,UEFA Euro qualification,1995-07-06,Bulgaria,3,2,Germany,,1
9038,Friendly,1995-07-06,Canada,0,3,Turkey,,1
9039,UEFA Euro qualification,1995-07-06,Denmark,4,0,Cyprus,,1
9040,UEFA Euro qualification,1995-07-06,North Macedonia,0,5,Belgium,,1
9041,UEFA Euro qualification,1995-07-06,Spain,1,0,Armenia,,1
9042,UEFA Euro qualification,1995-07-06,Wales,0,1,Georgia,,1
9043,Friendly,1995-08-06,England,3,3,Sweden,,1
9044,Korea Cup,1995-10-06,Costa Rica,1,2,Ecuador,,0
9045,Korea Cup,1995-10-06,South Korea,2,3,Zambia,,1
9046,Friendly,1995-10-06,Sweden,2,2,Japan,,0
9047,Friendly,1995-11-06,England,1,3,Brazil,,1
9048,UEFA Euro qualification,1995-11-06,Ukraine,1,0,Croatia,,1
9049,USA Cup,1995-11-06,United States,3,2,Nigeria,,1
9050,Korea Cup,1995-12-06,Ecuador,1,0,Zambia,,0
9051,Friendly,1995-06-14,Argentina,2,1,Paraguay,,1
9052,Friendly,1995-06-18,Australia,2,1,Ghana,,1
9053,USA Cup,1995-06-18,United States,4,0,Mexico,,1
9054,Friendly,1995-06-19,Switzerland,0,1,Italy,,1
9055,Friendly,1995-06-21,Australia,1,0,Ghana,,1
9056,Friendly,1995-06-21,Germany,2,0,Italy,,0
9057,USA Cup,1995-06-21,Mexico,0,0,Colombia,,0
9058,Friendly,1995-06-23,Switzerland,1,2,Germany,,1
9059,Friendly,1995-06-24,Australia,0,1,Ghana,,1
9060,USA Cup,1995-06-24,Mexico,2,1,Nigeria,,0
9061,Friendly,1995-06-25,Uruguay,7,0,New Zealand,,1
9062,USA Cup,1995-06-25,United States,0,0,Colombia,,1
9063,Friendly,1995-06-28,Uruguay,2,2,New Zealand,,1
9064,Friendly,1995-06-30,Argentina,2,0,Australia,,1
9065,Friendly,1995-06-30,Paraguay,1,0,Ecuador,,1
9066,Friendly,1995-01-07,Ivory Coast,2,0,Ghana,,1
9067,Copa America,1995-05-07,Uruguay,4,1,Venezuela,,1
9068,Copa America,1995-06-07,Mexico,1,2,Paraguay,,0
9069,Copa America,1995-07-07,Brazil,1,0,Ecuador,,0
9070,Copa America,1995-08-07,Argentina,2,1,Bolivia,,0
9071,Copa America,1995-08-07,United States,2,1,Chile,,0
9072,Copa America,1995-09-07,Mexico,3,1,Venezuela,,0
9073,Copa America,1995-09-07,Uruguay,1,0,Paraguay,,1
9074,Copa America,1995-10-07,Brazil,2,0,Peru,,0
9075,Copa America,1995-10-07,Colombia,1,0,Ecuador,,0
9076,Copa America,1995-11-07,Argentina,4,0,Chile,,0
9077,Copa America,1995-11-07,United States,0,1,Bolivia,,0
9078,Copa America,1995-07-13,Brazil,3,0,Colombia,,0
9079,Copa America,1995-07-13,Peru,1,2,Ecuador,,0
9080,Copa America,1995-07-13,Uruguay,1,1,Mexico,,1
9081,Copa America,1995-07-14,Argentina,0,3,United States,,0
9082,African Cup of Nations qualification,1995-07-15,Tunisia,4,0,Senegal,,1
9083,African Cup of Nations qualification,1995-07-16,Malawi,1,3,Cameroon,,1
9084,Copa America,1995-07-16,Uruguay,2,1,Bolivia,,1
9085,Copa America,1995-07-17,Brazil,2,2,Argentina,Brazil win on penalties,0
9086,Copa America,1995-07-17,United States,0,0,Mexico,United States win on penalties,0
9087,Copa America,1995-07-19,Uruguay,2,0,Colombia,,1
9088,Copa America,1995-07-20,United States,0,1,Brazil,,0
9089,Friendly,1995-07-22,Algeria,2,1,Tunisia,,1
9090,Copa America,1995-07-22,Colombia,4,1,United States,,0
9091,Friendly,1995-07-22,Norway,0,0,France,,1
9092,Copa America,1995-07-23,Uruguay,1,1,Brazil,Uruguay win on penalties,1
9093,African Cup of Nations qualification,1995-07-30,Cameroon,1,0,Zimbabwe,,1
9094,African Cup of Nations qualification,1995-07-30,Congo,0,2,Ghana,,1
9095,African Cup of Nations qualification,1995-07-30,Mauritania,0,0,Tunisia,,1
9096,African Cup of Nations qualification,1995-07-30,Senegal,3,0,Liberia,,1
9097,Friendly,1995-01-08,Canada,3,1,Jamaica,,1
9098,Friendly,1995-03-08,Canada,3,1,Trinidad and Tobago,,1
9099,Friendly,1995-06-08,Japan,3,0,Costa Rica,,1
9100,Friendly,1995-09-08,Japan,1,5,Brazil,,1
9101,Friendly,1995-12-08,South Korea,0,1,Brazil,,1
9102,UEFA Euro qualification,1995-08-15,Liechtenstein,0,7,Portugal,,1
9103,UEFA Euro qualification,1995-08-16,Armenia,0,2,Denmark,,1
9104,UEFA Euro qualification,1995-08-16,France,1,1,Poland,,1
9105,UEFA Euro qualification,1995-08-16,Iceland,0,2,Switzerland,,1
9106,Friendly,1995-08-16,Sweden,1,0,United States,,1
9107,Friendly,1995-08-23,Belgium,1,2,Germany,,1
9108,UEFA Euro qualification,1995-03-09,Croatia,7,1,Estonia,,1
9109,UEFA Euro qualification,1995-03-09,Portugal,1,1,Northern Ireland,,1
9110,UEFA Euro qualification,1995-06-09,Belgium,1,3,Denmark,,1
9111,Friendly,1995-06-09,England,0,0,Colombia,,1
9112,UEFA Euro qualification,1995-06-09,France,10,0,Azerbaijan,,1
9113,UEFA Euro qualification,1995-06-09,Germany,4,1,Georgia,,1
9114,UEFA Euro qualification,1995-06-09,Netherlands,1,0,Belarus,,1
9115,UEFA Euro qualification,1995-06-09,Poland,0,0,Romania,,1
9116,UEFA Euro qualification,1995-06-09,Spain,6,0,Cyprus,,1
9117,UEFA Euro qualification,1995-06-09,Sweden,0,0,Switzerland,,1
9118,UEFA Euro qualification,1995-06-09,Wales,1,0,Moldova,,1
9119,Friendly,1995-09-20,Greece,0,2,Serbia,,1
9120,Friendly,1995-09-20,Israel,3,1,Uruguay,,1
9121,Friendly,1995-09-20,Japan,1,2,Paraguay,,1
9122,Friendly,1995-09-20,Spain,2,1,Argentina,,1
9123,Friendly,1995-09-27,Jamaica,2,0,Costa Rica,,1
9124,UEFA Euro qualification,1995-07-10,Armenia,0,2,Belgium,,1
9125,UEFA Euro qualification,1995-08-10,Croatia,1,1,Italy,,1
9126,UEFA Euro qualification,1995-08-10,Germany,6,1,Moldova,,1
9127,Friendly,1995-08-10,United States,4,3,Saudi Arabia,,1
9128,Friendly,1995-11-10,Argentina,0,0,Colombia,,1
9129,UEFA Euro qualification,1995-11-10,Austria,1,1,Portugal,,1
9130,Friendly,1995-11-10,Brazil,2,0,Uruguay,,1
9131,Friendly,1995-11-10,Chile,2,0,Canada,,1
9132,UEFA Euro qualification,1995-11-10,Denmark,1,1,Spain,,1
9133,UEFA Euro qualification,1995-11-10,Malta,0,4,Netherlands,,1
9134,Friendly,1995-11-10,Mexico,2,1,Saudi Arabia,,0
9135,Friendly,1995-11-10,Norway,0,0,England,,1
9136,UEFA Euro qualification,1995-11-10,Romania,1,3,France,,1
9137,UEFA Euro qualification,1995-11-10,Slovakia,4,1,Poland,,1
9138,UEFA Euro qualification,1995-11-10,Switzerland,3,0,Hungary,,1
9139,UEFA Euro qualification,1995-11-10,Wales,1,2,Germany,,1
9140,Friendly,1995-10-22,Burkina Faso,2,2,Tunisia,,1
9141,Friendly,1995-10-24,Japan,2,1,Saudi Arabia,,1
9142,Friendly,1995-10-25,Bolivia,2,2,Ecuador,,1
9143,Friendly,1995-10-28,Japan,2,1,Saudi Arabia,,1
9144,Friendly,1995-10-31,South Korea,1,1,Saudi Arabia,,1
9145,Friendly,1995-05-11,Tunisia,2,0,Algeria,,1
9146,Friendly,1995-07-11,Tunisia,2,1,Mauritania,,1
9147,Friendly,1995-08-11,Argentina,0,1,Brazil,,1
9148,Oceania Nations Cup,1995-10-11,New Zealand,0,0,Australia,,1
9149,Friendly,1995-12-11,El Salvador,1,4,Serbia,,1
9150,UEFA Euro qualification,1995-11-15,Albania,1,1,Wales,,1
9151,Oceania Nations Cup,1995-11-15,Australia,3,0,New Zealand,,1
9152,UEFA Euro qualification,1995-11-15,Azerbaijan,0,0,Poland,,0
9153,UEFA Euro qualification,1995-11-15,Cyprus,1,1,Belgium,,1
9154,UEFA Euro qualification,1995-11-15,Denmark,3,1,Armenia,,1
